DATA_ID,PRED_ID,LOC_ID,STA_ID,STA_NUM,STA_NAME,STA_TYPE,COORD_DATA_SOURCE,TIME_ZONE,START_STAT_LAT,START_STAT_LONG,START_STAT_DEP,START_STAT_SAMP_DEP,START_YEAR,START_MON,START_DAY,START_TIME,START_SEAS,END_STAT_LAT,END_STAT_LONG,END_STAT_DEP,END_STAT_SAMP_DEP,END_YEAR,END_MON,END_DAY,END_TIME,END_SEAS,REALM,PROVINCE,ECOREGION,HAB_SYSTEM,HAB_SUBSYSTEM,TIDAL_ZONE,SYS_CONF,STA_NOTES,ENTRY_DATE,ENTRY_PERSON,EDITED_DATE,DATA_EDITOR,MODIFY_DATE,DATA_MODIFIER
ACT_23R,Cphi.6,,,,,,,,NA,NA,22,22,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,24,24,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,27,27,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,36,36,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,47,47,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,55,55,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,64,64,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,73,73,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,82,82,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,86,86,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,100,100,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,5,5,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,9,9,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,13,13,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,18,18,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,22,22,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,24,24,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,27,27,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,36,36,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,47,47,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,55,55,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,64,64,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,73,73,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,82,82,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,86,86,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,100,100,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.8,,,,,,,,NA,NA,5,5,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.8,,,,,,,,NA,NA,9,9,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.8,,,,,,,,NA,NA,13,13,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.8,,,,,,,,NA,NA,18,18,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.8,,,,,,,,NA,NA,22,22,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.8,,,,,,,,NA,NA,24,24,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.8,,,,,,,,NA,NA,27,27,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.8,,,,,,,,NA,NA,36,36,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.8,,,,,,,,NA,NA,47,47,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.8,,,,,,,,NA,NA,55,55,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.8,,,,,,,,NA,NA,64,64,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.8,,,,,,,,NA,NA,73,73,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.8,,,,,,,,NA,NA,82,82,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.8,,,,,,,,NA,NA,86,86,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.8,,,,,,,,NA,NA,100,100,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.9,,,,,,,,NA,NA,5,5,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.9,,,,,,,,NA,NA,9,9,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.9,,,,,,,,NA,NA,13,13,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.9,,,,,,,,NA,NA,18,18,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.9,,,,,,,,NA,NA,22,22,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.9,,,,,,,,NA,NA,24,24,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.9,,,,,,,,NA,NA,27,27,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.9,,,,,,,,NA,NA,36,36,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.9,,,,,,,,NA,NA,47,47,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.9,,,,,,,,NA,NA,55,55,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.9,,,,,,,,NA,NA,64,64,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.9,,,,,,,,NA,NA,73,73,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.9,,,,,,,,NA,NA,82,82,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.9,,,,,,,,NA,NA,86,86,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.9,,,,,,,,NA,NA,100,100,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.10,,,,,,,,NA,NA,5,5,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.10,,,,,,,,NA,NA,9,9,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.10,,,,,,,,NA,NA,13,13,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.10,,,,,,,,NA,NA,18,18,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.10,,,,,,,,NA,NA,22,22,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.10,,,,,,,,NA,NA,24,24,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.10,,,,,,,,NA,NA,27,27,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.10,,,,,,,,NA,NA,36,36,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.10,,,,,,,,NA,NA,47,47,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.10,,,,,,,,NA,NA,55,55,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.10,,,,,,,,NA,NA,64,64,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.10,,,,,,,,NA,NA,73,73,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.10,,,,,,,,NA,NA,82,82,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.10,,,,,,,,NA,NA,86,86,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.10,,,,,,,,NA,NA,100,100,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,,,,,,,,NA,NA,5,5,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,,,,,,,,NA,NA,9,9,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,,,,,,,,NA,NA,13,13,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,,,,,,,,NA,NA,18,18,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,,,,,,,,NA,NA,22,22,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,,,,,,,,NA,NA,24,24,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,,,,,,,,NA,NA,27,27,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,,,,,,,,NA,NA,36,36,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,,,,,,,,NA,NA,47,47,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,,,,,,,,NA,NA,55,55,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,,,,,,,,NA,NA,64,64,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,,,,,,,,NA,NA,73,73,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,,,,,,,,NA,NA,82,82,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,,,,,,,,NA,NA,86,86,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,,,,,,,,NA,NA,100,100,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Hacu.1,,,29,,,,,28.19,95.23,NA,38,1971,6,4,,,NA,NA,NA,NA,1971,6,4,,,TNA,WTNA,43,MARINE ,OFFSHORE,SUBTIDAL,NA,,05/31/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Cnot.1,,,30,,,,,28.46,95,NA,20,1973,2,1,,,NA,NA,NA,NA,1973,2,1,,,TNA,WTNA,43,MARINE ,NEARSHORE,SUBTIDAL,NA,,05/31/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Cphi.1,,,31,,,,,29.13,94.26,NA,17,1971,7,14,,,NA,NA,NA,NA,1971,7,14,,,TNA,WTNA,43,MARINE ,NEARSHORE,SUBTIDAL,NA,,05/31/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Cspi.1,,,32,,,,,29.14,94.25,NA,17,1971,7,15,,,NA,NA,NA,NA,1971,7,15,,,TNA,WTNA,43,MARINE ,NEARSHORE,SUBTIDAL,NA,,05/31/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Ecro.1,,,32,,,,,29.14,94.25,NA,17,1971,7,15,,,NA,NA,NA,NA,1971,7,15,,,TNA,WTNA,43,MARINE ,NEARSHORE,SUBTIDAL,NA,,05/31/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Cneb.1,,,32,,,,,29.14,94.25,NA,17,1971,6,15,,,NA,NA,NA,NA,1971,6,15,,,TNA,WTNA,43,MARINE ,NEARSHORE,SUBTIDAL,NA,,05/31/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Hacu.2,,,34,,,,,28.52,89.59,NA,37,1972,6,22,,,NA,NA,NA,NA,1972,6,22,,,TNA,WTNA,43,MARINE ,OFFSHORE,SUBTIDAL,NA,,05/31/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Hacu.3,,,35,,,,,29.02,88.56,NA,92,1972,6,23,,,NA,NA,NA,NA,1972,6,23,,,TNA,WTNA,43,MARINE ,OFFSHORE,SUBTIDAL,NA,,05/31/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Lbre.1,,,36,,,,,29.02,89.02,NA,37,1972,6,23,,,NA,NA,NA,NA,1972,6,23,,,TNA,WTNA,43,MARINE ,OFFSHORE,SUBTIDAL,NA,,05/31/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Ppor.1,,,36,,,,,29.02,89.02,NA,37,1972,6,23,,,NA,NA,NA,NA,1972,6,23,,,TNA,WTNA,43,MARINE ,OFFSHORE,SUBTIDAL,NA,,05/31/17,Michelle Abascal,10/07/17,James Simons,,
